ITEM CODE,工作表名称,图片文件名,图片URL,
WD08-WDAM-ABTAB-001,定制中式建筑结构,WD08-WDAM-ABTAB-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-ABTAB-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-ABTAB-001', '定制中式建筑结构', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-ABTAB-001.png', '', 0, NOW());"
WD08-WDAM-ABTAB-002,定制中式建筑结构,WD08-WDAM-ABTAB-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-ABTAB-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-ABTAB-002', '定制中式建筑结构', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-ABTAB-002.png', '', 0, NOW());"
WD08-WDAM-WBWPS-001,定制中式建筑结构,WD08-WDAM-WBWPS-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-WBWPS-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-WBWPS-001', '定制中式建筑结构', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E4%B8%AD%E5%BC%8F%E5%BB%BA%E7%AD%91%E7%BB%93%E6%9E%84/WD08-WDAM-WBWPS-001.png', '', 0, NOW());"
CE02-HMWI-FFAOR-001,定制活动家具及软装物料,CE02-HMWI-FFAOR-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/CE02-HMWI-FFAOR-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE02-HMWI-FFAOR-001', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/CE02-HMWI-FFAOR-001.png', '', 0, NOW());"
CMO4-MEGT-CACAW-002,定制活动家具及软装物料,CMO4-MEGT-CACAW-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/CMO4-MEGT-CACAW-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CMO4-MEGT-CACAW-002', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/CMO4-MEGT-CACAW-002.png', '', 0, NOW());"
RDEH FB07-MFCCU-001,定制活动家具及软装物料,RDEH FB07-MFCCU-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFCCU-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('RDEH FB07-MFCCU-001', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFCCU-001.png', '', 0, NOW());"
RDEH FB07-MFHGB-001,定制活动家具及软装物料,RDEH FB07-MFHGB-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFHGB-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('RDEH FB07-MFHGB-001', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFHGB-001.png', '', 0, NOW());"
RDEH FB07-MFHGB-002,定制活动家具及软装物料,RDEH FB07-MFHGB-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFHGB-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('RDEH FB07-MFHGB-002', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/RDEH%20FB07-MFHGB-002.png', '', 0, NOW());"
WD08-WDAM-MFCHR-001,定制活动家具及软装物料,WD08-WDAM-MFCHR-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFCHR-001', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-001.png', '', 0, NOW());"
WD08-WDAM-MFCHR-002,定制活动家具及软装物料,WD08-WDAM-MFCHR-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFCHR-002', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-002.png', '', 0, NOW());"
WD08-WDAM-MFCHR-003,定制活动家具及软装物料,WD08-WDAM-MFCHR-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFCHR-003', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFCHR-003.png', '', 0, NOW());"
WD08-WDAM-MFTBL-001,定制活动家具及软装物料,WD08-WDAM-MFTBL-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFTBL-001', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-001.png', '', 0, NOW());"
WD08-WDAM-MFTBL-002,定制活动家具及软装物料,WD08-WDAM-MFTBL-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFTBL-002', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-002.png', '', 0, NOW());"
WD08-WDAM-MFTBL-003,定制活动家具及软装物料,WD08-WDAM-MFTBL-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFTBL-003', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-003.png', '', 0, NOW());"
WD08-WDAM-MFTBL-004,定制活动家具及软装物料,WD08-WDAM-MFTBL-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFTBL-004', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-004.png', '', 0, NOW());"
WD08-WDAM-MFTBL-005,定制活动家具及软装物料,WD08-WDAM-MFTBL-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD08-WDAM-MFTBL-005', '定制活动家具及软装物料', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E6%B4%BB%E5%8A%A8%E5%AE%B6%E5%85%B7%E5%8F%8A%E8%BD%AF%E8%A3%85%E7%89%A9%E6%96%99/WD08-WDAM-MFTBL-005.png', '', 0, NOW());"
CMO4-MEGT-CACAW-001,定制玻璃钢雕塑,CMO4-MEGT-CACAW-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E7%8E%BB%E7%92%83%E9%92%A2%E9%9B%95%E5%A1%91/CMO4-MEGT-CACAW-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CMO4-MEGT-CACAW-001', '定制玻璃钢雕塑', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E7%8E%BB%E7%92%83%E9%92%A2%E9%9B%95%E5%A1%91/CMO4-MEGT-CACAW-001.png', '', 0, NOW());"
MT01-MEGT-MMCMP-001,定制金属制品,MT01-MEGT-MMCMP-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-001', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-001.png', '', 0, NOW());"
MT01-MEGT-MMCMP-002,定制金属制品,MT01-MEGT-MMCMP-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-002', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-002.png', '', 0, NOW());"
MT01-MEGT-MMCMP-003,定制金属制品,MT01-MEGT-MMCMP-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-003', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-003.png', '', 0, NOW());"
MT08-MEGT-EQCKW-001,定制金属制品,MT08-MEGT-EQCKW-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-001', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-001.png', '', 0, NOW());"
MT08-MEGT-EQCKW-002,定制金属制品,MT08-MEGT-EQCKW-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-002', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-002.png', '', 0, NOW());"
MT08-MEGT-EQCKW-003,定制金属制品,MT08-MEGT-EQCKW-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-003', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-003.png', '', 0, NOW());"
MT08-MEGT-EQCKW-004,定制金属制品,MT08-MEGT-EQCKW-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-004', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-004.png', '', 0, NOW());"
MT08-MEGT-EQCKW-005,定制金属制品,MT08-MEGT-EQCKW-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-005', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-005.png', '', 0, NOW());"
MT08-MEGT-EQCKW-006,定制金属制品,MT08-MEGT-EQCKW-006.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-006.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-006', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-006.png', '', 0, NOW());"
MT08-MEGT-EQCKW-007,定制金属制品,MT08-MEGT-EQCKW-007.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-007.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-007', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-007.png', '', 0, NOW());"
MT08-MEGT-EQCKW-008,定制金属制品,MT08-MEGT-EQCKW-008.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-008.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-008', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-008.png', '', 0, NOW());"
MT08-MEGT-EQCKW-009,定制金属制品,MT08-MEGT-EQCKW-009.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-009.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-009', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-009.png', '', 0, NOW());"
MT08-MEGT-EQCKW-010,定制金属制品,MT08-MEGT-EQCKW-010.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-010.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-010', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-010.png', '', 0, NOW());"
